toi,toipfx,tfopwg_disp,pl_orbper,pl_rade,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
6680.01,6680,PC,4.3816966,10.8739335,2221.0308758,10.6264,477.776,6875.0,4.01141,1.99491
6681.01,6681,KP,3.7783401,13.8305377,269.1657299,12.0491,274.96,5443.0,4.54284,0.863922
6682.01,6682,PC,4.243624,5.7584838,283.2736399,11.3648,336.87,5372.0,4.438,1.0
6683.01,6683,PC,3.8568001,12.9539382,198.7022717,15.331,1042.3,5009.0,4.49886,0.849464
6684.01,6684,PC,2.7086444,13.966554,289.816123,13.6702,401.464,4848.0,4.47567,0.851167
6685.01,6685,PC,10.7715898,4.1568836,156.3812767,10.2692,191.447,6055.0,4.38226,1.1335599
6686.01,6686,KP,4.1661265,14.5365629,533.3427629,10.2748,188.404,5883.0,4.34,1.15599
6687.01,6687,PC,3.4414188,12.4943419,1100.0792751,12.3872,584.723,5965.0,4.16451,1.43051
6688.01,6688,PC,4.9594992,4.6274347,143.5315288,10.6834,122.314,4900.0,4.45095,0.881258
6689.01,6689,PC,4.1287427,12.0296829,352.7366563,12.7602,463.744,5377.0,4.34978,1.06754
669.01,669,PC,3.9451359,2.51666,286.87,10.1755,142.867,5581.9,4.13,0.99
6690.01,6690,PC,761.7092276,2.5578976,0.378931,10.2969,159.053,5599.17,4.37676,1.06775
6690.02,6690,PC,904.5347981,2.7306626,0.7593093,10.2969,159.053,5599.17,4.37676,1.06775
6691.01,6691,PC,,2.9487289,3.1729151,8.6235,194.123,6649.0,3.92964,2.1245999
6692.01,6692,PC,,8.3655782,182.3533064,11.1163,312.903,6047.0,4.21587,1.36681
6693.01,6693,FP,2.9932591,11.8414052,2649.7622197,10.3313,341.393,6106.0,3.91186,1.9654
6694.01,6694,PC,3.9759251,13.4485221,129.0515238,13.7846,401.307,4693.0,4.54081,0.769415
6695.01,6695,PC,,7.637469,85.9385351,10.3541,282.536,6118.81,4.11275,1.56229
6696.01,6696,FP,3.6859958,23.322957,2647.6896261,10.9988,531.121,6731.3,3.99257,1.99719
6697.01,6697,,16.4361731,8.1052869,192.2293196,7.7897,95.3906,6613.0,4.23,1.4927
6697.02,6697,PC,,12.8973379,1.2346997,7.7897,95.3906,6613.0,4.23,1.4927
6698.01,6698,PC,,2.6737151,12.1813864,10.4795,87.0611,4677.0,4.56264,0.750312
6699.01,6699,PC,5.322002,3.84201,150.91,10.4012,85.8463,4716.0,4.56,0.75
670.01,670,FP,0.579398,5.759676,4535.9180848,11.1557,191.494,5688.0,4.48774,0.950534
6700.01,6700,PC,15.5177539,9.4825825,186.3932704,12.2301,643.451,6314.93,4.18108,1.49694
6701.01,6701,PC,10.018102,12.3167818,703.2874741,11.3908,619.711,6697.0,4.21,2.0266299
6702.01,6702,PC,2.1874712,3.3333783,200.423599,12.9757,188.499,4454.0,4.59483,0.698505
6703.01,6703,PC,49.6178223,2.4730956,72.767119,8.4379,151.189,5494.7,3.63775,2.46205
6704.01,6704,PC,2.8607384,,642.271264,10.746,,5780.0,4.438,
6704.02,6704,PC,6.8275101,5.0896772,201.3753096,10.746,,5780.0,4.438,1.0
6705.01,6705,PC,8.4457042,21.1100738,1720.4138176,10.2734,478.245,6392.0,3.5,2.8927801
6706.01,6706,PC,7.5757446,12.6097244,1238.973852,8.239,168.118,8044.0,4.17155,1.89254
6707.01,6707,PC,3.8347282,5.6648123,1226.7862371,12.3332,641.467,6088.34,4.09655,1.58202
6708.01,6708,PC,4.2290856,1.915198,8.895495,12.8676,49.5741,3264.0,4.90343,0.320782
6709.01,6709,PC,2.3477336,1.0903541,215.4979378,8.8392,39.7429,4799.0,4.66766,0.678033
671.01,671,APC,10.1970284,23.8452,869.85,9.1379,279.74,7949.0,4.21106,1.82
6710.01,6710,PC,2.067123,1.5139896,381.7544649,9.7367,75.1812,5113.3,4.77,0.758633
6711.01,6711,FP,10.3469945,1.0318727,2.106641,13.0055,42.3968,3278.0,4.97813,0.256167
6712.01,6712,PC,1.8987896,2.2042465,5729.7476128,7.71299,114.978,6016.28,3.81004,2.17401
6713.01,6713,PC,2.1538049,0.8814471,331.6009868,7.0276,20.3632,4944.24,4.58767,0.757603
6714.01,6714,PC,4.7674421,1.0365063,1.3529409,14.5913,26.741,2824.0,5.24293,0.125969
6715.01,6715,PC,2.8618782,3.9033641,220.0858555,11.649,150.336,4743.0,4.51969,0.793587
6716.01,6716,PC,4.718569,1.0102426,4.6540316,11.7735,18.8873,3190.0,5.01971,0.226654
6717.01,6717,PC,0.4707476,1.852907,105.0615662,13.9087,53.7293,3254.0,5.0301,0.219973
6718.01,6718,PC,2.9532145,10.2396383,1856.624045,11.529,464.958,5483.2,4.3,1.68056
6719.01,6719,KP,2.1764875,14.184839,2054.7956073,12.2247,559.084,5646.0,4.05052,1.56233
672.01,672,CP,3.6335735,5.0924146,33.4742849,11.6739,66.9071,3765.0,4.75169,0.544068
6720.01,6720,KP,4.1470359,8.6285404,90.5320647,13.7813,324.413,4247.0,4.47839,0.775548
6721.01,6721,PC,4.6086414,17.9837961,373.2657632,13.6732,784.252,5693.0,4.37269,1.08355
6722.01,6722,PC,3.9613114,9.2319785,164.6967384,13.6157,449.618,5221.0,4.64701,0.741696
6723.01,6723,PC,3.4852362,12.6093335,494.0825841,13.8564,822.224,5728.0,4.42477,1.02553
6724.01,6724,PC,42.8614655,4.13549,24.431,10.4225,250.491,5703.4,4.04,1.61
6725.01,6725,PC,2.1476974,,,9.755,51.9242,,,
6726.01,6726,KP,14.2456603,3.68209,180.487,8.9988,46.2122,4760.0,4.57,0.76
6727.01,6727,PC,15.3471548,2.53444,48.0518,10.1172,136.505,5791.0,4.53,0.92
6728.01,6728,PC,24.9636551,4.53167,58.006,9.608,337.672,6388.0,3.71291,2.61
6729.01,6729,PC,7.8374554,2.26966,467.43,9.0529,186.378,6289.7,3.99,1.86
6729.02,6729,PC,3.8638303,1.80822,795.693,9.0529,186.378,6289.7,3.99,1.86
673.01,673,FP,10.5426254,22.0104106,437.1833461,11.955,677.796,6114.0,4.28439,1.65817
6730.01,6730,PC,4.3934744,10.511208,270.8235342,12.8021,432.935,5349.0,4.4,0.977886
6731.01,6731,PC,1.631858,11.400179,489.1342881,14.3604,566.544,4778.0,4.51281,0.805143
6732.01,6732,PC,1.3003394,12.0407,99.5651,14.2548,234.672,3658.0,4.67,0.58
6733.01,6733,PC,3.2529571,15.5894,3031.39,12.8086,1196.73,6623.0,3.89,2.21
6734.01,6734,PC,4.6068687,12.7334,379.623,13.0013,544.063,5917.0,4.4,1.08
6735.01,6735,PC,3.3357969,11.1895,304.514,12.533,768.537,6517.0,4.21,1.5
6736.01,6736,PC,2.9879341,11.6667,346.683,13.3991,531.546,5315.0,4.43,0.96
6737.01,6737,PC,2.8475582,16.2689,1724.51,13.0057,813.685,6372.0,4.28,1.36
6738.01,6738,PC,3.6234424,9.13018,1323.23,12.0409,684.777,5815.0,3.88,1.95
6739.01,6739,PC,4.6588405,10.0709,37.2212,12.5258,252.074,4768.0,4.49,0.83
674.01,674,CP,1.9771658,5.2706003,40.7227689,11.8764,46.0851,3467.0,4.87946,0.421944
6740.01,6740,PC,3.3505941,11.4279,723.955,13.3912,778.277,5579.0,4.17,1.35
6741.01,6741,PC,5.0061978,12.4847,1188.71,12.792,901.517,6713.0,4.21,1.55
6742.01,6742,PC,8.1678648,10.7664,297.977,13.2152,1038.26,5859.0,3.98,1.74
6743.01,6743,PC,5.9097139,18.7334,1061.42,12.2914,997.768,6508.0,3.9,2.14
6744.01,6744,PC,0.8674623,12.8076,3424.09,13.2719,1172.04,6470.0,4.09,1.72
6745.01,6745,PC,5.2452852,11.9863,793.304,12.9951,1049.37,5928.0,3.9,1.93
6746.01,6746,PC,1.20306,12.8325,196.591,13.2738,298.209,4204.0,4.29,0.97
6747.01,6747,PC,0.7025922,5.49838,1003.46,12.2566,476.693,5875.0,4.27,1.24
6748.01,6748,PC,4.5932835,11.9834,420.855,13.1351,824.528,5988.0,4.18,1.41
6749.01,6749,PC,8.6121286,12.0872,620.245,12.0574,1036.48,7929.0,4.16,1.89
675.01,675,KP,4.1780637,14.6952606,703.9710193,9.62959,159.507,5620.0,4.18582,1.34736
6750.01,6750,PC,2.5950111,10.8614,131.825,14.4757,317.495,3875.0,4.62,0.64
6751.01,6751,PC,2.9419791,15.3905,2295.26,12.6752,722.785,7277.0,4.35,1.42
6752.01,6752,PC,11.3648628,9.30846,140.925,11.1938,384.758,6128.0,4.15,1.51
6753.01,6753,PC,1.0169814,12.1981,3568.91,13.2441,802.863,5616.0,4.12,1.43
6754.01,6754,PC,1.9943104,17.6537,5032.19,13.1408,1166.96,7247.0,4.19,1.69
6755.01,6755,PC,5.7585993,11.2259,90.7886,13.0852,423.344,5090.0,4.38,0.99
6756.01,6756,PC,4.9354155,16.6116,985.669,13.4559,1281.82,6500.0,4.14,1.63
6757.01,6757,PC,3.5193417,14.4544,4716.78,13.3397,893.78,5620.0,4.08,1.51
6758.01,6758,PC,12.6136992,2.58082,6.2521,11.7958,72.9383,3719.0,4.69,0.56
6759.01,6759,PC,1.318678,10.1378,1295.34,13.2337,584.561,5764.0,4.46,0.99
676.01,676,PC,2.1503007,14.1253056,1201.7050633,13.4629,758.199,5430.0,4.41381,1.23206
6760.01,6760,PC,5.2820398,9.84673,151.287,13.1542,538.6,5415.0,4.37,1.05
6761.01,6761,PC,4.3430254,13.5998,2176.55,12.3837,590.613,6594.0,4.25,1.47
6762.01,6762,PC,5.1778752,11.9282,10.2294,14.5665,325.609,3599.0,4.6,0.66
6763.01,6763,PC,2.4519381,17.3192,2027.97,13.2539,1285.43,7085.0,4.19,1.67
6764.01,6764,FP,2.8562935,18.1559,1721.84,12.9573,724.77,6383.0,4.31,1.32
6765.01,6765,PC,2.7967251,19.3726,724.258,12.1662,1324.29,7566.0,3.85,2.61
6766.01,6766,PC,2.2104947,13.6352,944.765,12.6801,556.822,5421.0,4.01,1.58
6767.01,6767,PC,2.3519086,18.0511,287.189,12.8821,737.776,6026.0,4.22,1.37
6768.01,6768,PC,4.8741147,14.8251,161.07,12.4154,906.007,6085.0,3.84,2.11
6769.01,6769,PC,5.6858804,13.193,303.245,12.976,673.262,5492.0,4.12,1.41
677.01,677,CP,11.2365977,13.0203,37.6345,9.271401,141.812,6446.0,4.37882,1.29
6770.01,6770,PC,14.6768874,9.65258,14.0749,13.33,407.089,5230.0,4.62,0.77
6771.01,6771,PC,6.8552506,11.7073,390.089,11.5315,687.671,6847.0,4.02,1.96
6772.01,6772,PC,3.940549,7.73812,566.891,12.3102,539.819,5493.0,4.07,1.5
6773.01,6773,PC,3.272056,10.5823,729.82,13.136,782.336,5668.0,4.15,1.39
6774.01,6774,PC,4.5833112,9.62957,211.784,12.5912,627.991,5853.0,4.18,1.39
6775.01,6775,PC,0.5940157,7.9118,2266.94,13.4902,772.86,5663.0,4.31,1.17
6776.01,6776,PC,1.9519092,10.4769,26.7043,14.1345,198.552,3498.0,4.69,0.55
6777.01,6777,PC,3.3615701,16.5271,1734.68,11.9656,730.364,6258.0,3.97,1.9
6778.01,6778,PC,3.9718475,8.29625,73.227,12.7488,591.27,6064.0,4.39,1.12
6779.01,6779,PC,1.3504913,8.65039,467.938,12.7308,276.346,4858.0,4.51,0.82
678.01,678,PC,11.3298459,3.4134506,100.7059307,10.9162,205.847,5624.0,4.39124,1.057
6780.01,6780,PC,13.4570562,10.2486,68.9842,13.0863,624.732,5771.0,4.3,1.06
6781.01,6781,PC,2.7638775,11.9271,392.882,13.0965,847.831,6155.0,4.25,1.35
6782.01,6782,PC,1.7278017,17.158,2610.88,13.2542,900.072,6460.0,4.27,1.38
6783.01,6783,PC,6.0368213,13.3128,6.47065,14.5979,161.561,3445.0,4.82,0.41
6784.01,6784,PC,3.1539313,15.5528,1995.19,13.1622,1181.26,6610.0,4.12,1.7
6785.01,6785,PC,16.2501976,8.04744,221.883,11.9955,601.743,6177.0,4.12,1.58
6786.01,6786,PC,2.7142282,17.7291,1203.77,13.3278,764.325,6063.0,4.37,1.15
6787.01,6787,PC,2.9588636,16.201,1385.73,11.8193,644.937,6405.0,4.07,1.74
6788.01,6788,PC,24.092358,12.4646,13.3603,13.1004,527.181,5388.0,4.36,1.06
6789.01,6789,PC,4.2221583,7.93123,307.857,12.6442,447.05,5589.8,4.42,1.02
679.01,679,APC,11.1755425,17.5706,294.91,9.99028,320.671,6655.0,3.9,1.91
6790.01,6790,PC,6.1030299,16.3974,296.944,12.6118,691.423,6057.0,4.2,1.41
6791.01,6791,PC,18.8224069,12.5063,6.33598,12.9998,578.879,5661.0,4.36,1.1
6792.01,6792,PC,7.9605908,5.94344,70.4881,12.3197,267.086,5081.5,4.51,0.85
6793.01,6793,PC,6.5516113,7.01051,7.09349,12.4415,213.236,4841.8,4.6,0.73
6794.01,6794,PC,7.3099457,12.4526,906.064,12.227,945.78,6391.0,3.79,2.38
6795.01,6795,PC,2.1250402,12.6314,979.454,13.2392,689.289,5355.0,4.05,1.51
6796.01,6796,PC,3.7871416,8.91723,491.943,13.1197,614.047,5594.0,4.28,1.19
6797.01,6797,APC,0.9898852,11.4457,1044.17,13.1505,803.074,5339.0,3.96,1.66
6798.01,6798,PC,22.3751134,12.8125,335.493,10.2912,290.48,6477.7,4.24,1.47
6799.01,6799,PC,0.664786,5.36785,1137.76,11.7301,472.318,6333.0,4.28,1.35
680.01,680,APC,0.433569,4.8760213,26682.4947351,8.98207,163.41,5967.0,3.9495,1.7628
6800.01,6800,PC,4.1518071,10.2109,596.999,11.6114,916.11,6702.0,3.72,2.71
6801.01,6801,PC,1.2245052,19.6011,302.765,12.0887,143.347,4337.4,4.58,0.7
6802.01,6802,APC,1.1079142,12.7389,177.728,14.8107,,3969.0,4.66,0.59
6803.01,6803,PC,3.3522572,10.9307,277.825,12.3544,594.791,5951.0,4.19,1.39
6804.01,6804,PC,3.7724643,13.0104,277.764,12.0533,545.522,6170.0,4.23,1.38
6805.01,6805,PC,1.040425,11.6289,729.867,13.2735,345.714,4750.0,4.45,0.86
6806.01,6806,APC,23.2490769,15.7473,8.55956,11.3272,127.824,4849.0,4.65,0.69
6807.01,6807,PC,6.6210878,9.48332,43.2116,13.3396,353.575,4790.0,4.53,0.79
6808.01,6808,PC,3.0449187,20.761,699.098,12.3079,564.778,6026.0,4.22,1.36
6809.01,6809,PC,2.6855972,11.0734,49.8683,14.3972,295.344,3822.0,4.64,0.62
681.01,681,PC,15.7784931,18.2872401,342.2459459,10.6845,421.349,7447.0,3.79,1.6898
6810.01,6810,PC,11.3498282,12.2742,127.543,13.29,805.162,6009.0,4.34,1.18
6811.01,6811,PC,1.1602698,18.336,29.2942,14.3355,338.917,3692.0,4.57,0.7
6812.01,6812,PC,12.6357243,13.1329,71.1152,12.5372,640.607,5951.0,4.17,1.41
6813.01,6813,PC,2.3557153,1.98374,290.953,12.0721,179.829,4851.0,4.62,0.72
6814.01,6814,PC,0.7941828,8.86489,3545.12,11.417,467.456,6397.0,4.16,1.55
6815.01,6815,PC,17.9217736,16.7867,20.1338,13.169,364.427,5144.1,4.46,0.76
6816.01,6816,PC,10.9267866,13.7902,252.912,13.0109,823.919,5792.8,4.3,1.46
6817.01,6817,PC,3.1998039,6.9761,192.578,13.2874,652.946,5430.0,4.3,1.15
6818.01,6818,PC,10.1956949,7.45333,22.0861,11.5508,347.192,5791.0,4.29,1.21
6819.01,6819,PC,8.5467163,6.73372,144.761,11.4741,396.001,5557.6,4.03,1.58
682.01,682,CP,6.8392388,3.74186,234.46,9.2231,83.1548,5085.0,3.92,1.08
6820.01,6820,PC,2.014214,2.55092,419.804,12.8958,321.298,5039.0,4.54,0.82
6821.01,6821,KP,3.535713,4.58576,191.782,12.5638,322.148,5222.0,4.52,0.86
6822.01,6822,PC,2.7492112,10.486,51.9039,14.3703,282.982,3794.0,4.65,0.6
6823.01,6823,PC,2.8411187,5.54834,333.622,12.3104,435.392,5517.0,4.27,1.19
6824.01,6824,PC,5.407469,12.0272,143.073,12.5602,415.63,5417.0,4.39,1.03
6825.01,6825,PC,16.4547455,4.11474,60.353,11.5321,280.399,5826.0,4.47,0.98
6826.01,6826,PC,6.4375108,2.10567,99.2729,12.1851,232.898,5203.0,4.65,0.74
6827.01,6827,PC,4.4738444,11.2091,854.858,12.1331,684.32,4943.1,,2.53
6828.01,6828,PC,3.4894537,11.1177,236.353,12.7844,546.355,5415.7,4.4,1.19
6829.01,6829,PC,23.842,17.1852,65.8313,12.714,735.578,5923.2,,1.45
683.01,683,KP,3.4058895,17.2861065,970.9417325,11.4553,383.829,6302.0,4.30907,1.26867
6830.01,6830,PC,1.8778647,13.2226172,763.2845047,11.4907,220.491,5100.0,4.4,0.927664
6831.01,6831,PC,57.1050077,5.93946,13.1521,10.7052,185.272,5816.0,4.49,0.97
6832.01,6832,PC,5.1392756,2.17365,41.3052,12.449,139.371,4014.0,4.53,0.71
6833.01,6833,KP,8.2616616,3.30997,66.2634,11.5018,202.585,5281.0,4.53,0.86
6834.01,6834,KP,6.3392677,3.91968,120.002,12.1093,290.495,5289.0,4.46,0.93
6835.01,6835,KP,0.2803246,1.64829,3967.92,10.0298,61.8736,4477.0,4.56,0.72
6836.01,6836,KP,9.100412,2.59387,28.6373,9.3742,62.4491,5013.7,4.58,0.77
6837.01,6837,PC,0.9494413,1.37109,2124.15,7.13,65.74622,5872.1,,1.19
6838.01,6838,KP,1.5109447,1.2038917,98.1930529,13.8529,,5780.0,5.27596,0.114827
6839.01,6839,PC,2.9944742,8.6826968,1209.668769,12.5377,620.723,5756.0,4.13367,1.44085
684.01,684,PC,19.8507621,8.778562,48.5274864,9.8532,2228.79,9488.0,4.07548,2.35947
6840.01,6840,PC,8.9000334,15.1261771,144.377004,13.8694,830.221,5854.0,4.45956,1.0044
6841.01,6841,PC,13.9285074,9.5784743,36.5645594,12.8988,344.681,5103.41,4.52801,0.836141
6842.01,6842,PC,5.3920955,18.2452387,534.3923671,11.5955,399.765,5752.18,4.14674,1.41933
6843.01,6843,PC,5.4977872,14.0381026,974.2594349,11.1862,470.668,6281.0,4.05316,1.72746
6844.01,6844,PC,3.8068712,8.6543461,52.8941941,14.1277,293.966,3913.0,4.6113,0.647921
6845.01,6845,PC,4.7443604,7.57257,26.7153,12.6204,285.596,5420.1,4.5,0.75
6846.01,6846,PC,3.334884,10.5691,394.819,12.8903,491.962,5771.0,4.51,0.93
6847.01,6847,PC,1.3939452,8.87293,947.874,13.1315,702.363,6140.0,4.42,1.09
6848.01,6848,PC,7.5954765,13.1172,11.0748,13.6193,181.602,3768.0,4.68,0.57
6849.01,6849,FP,1825.048364,12.7111,0.0187275,9.9309,319.053,6290.0,3.89,2.09
685.01,685,KP,11.6332127,10.264,126.951,9.9623,213.283,5287.7,3.88,1.73
6850.01,6850,PC,6.0803777,3.36588,43.6784,10.508,80.8163,4275.7,4.37,0.89
6851.01,6851,PC,12.0101118,2.28751,11.5571,12.4722,137.666,4073.0,4.59,0.67
6852.01,6852,PC,16.7382238,9.09208,11.3359,12.4031,182.425,4551.0,4.6,0.7
6853.01,6853,PC,10.636983,8.16912,301.85,12.5478,855.371,6297.0,4.1,1.65
6854.01,6854,PC,2.7663479,6.35856,416.97,13.1113,790.585,6413.0,4.4,1.19
6855.01,6855,PC,26.3333899,9.07333,5.51975,12.1227,295.36,5309.0,4.46,0.93
6856.01,6856,PC,0.6541517,15.3922,159.123,14.9737,446.864,3657.0,4.58,0.69
6857.01,6857,PC,10.0512067,5.57868,2.59874,14.504,145.095,3428.0,4.84,0.38
6858.01,6858,PC,3.3024845,1.73871,26.3567,11.8272,61.1486,3634.0,4.75,0.49
6859.01,6859,PC,9.6804752,11.5702,100.27,12.6565,520.499,5622.0,4.31,1.16
686.01,686,PC,3.5137609,3.3397496,1686.8366029,9.9362,255.337,6279.8,4.26,1.59007
6860.01,6860,PC,0.6183488,10.2266,538.344,12.9887,557.124,5272.0,4.23,1.2
6861.01,6861,PC,3.7942532,11.3603,713.321,12.3945,660.159,5753.6,4.04,1.6
6862.01,6862,PC,8.2241876,11.9576,117.339,11.8423,383.433,5669.2,4.21,1.31
6863.01,6863,PC,7.8407154,9.86579,100.923,13.0613,715.613,5703.0,4.21,1.31
6864.01,6864,PC,15.5106583,6.93651,48.5457,12.6092,384.084,5472.0,4.37,1.06
6865.01,6865,PC,2.4465664,4.74384,114.336,12.7937,211.088,4185.5,4.37,0.88
6866.01,6866,PC,8.0179256,9.29428,8.84387,12.5227,361.951,5356.0,4.46,0.94
6867.01,6867,PC,3.6810755,8.85628,259.808,13.0507,463.319,5465.0,4.46,0.95
6868.01,6868,PC,3.4106422,11.8996,804.639,12.8562,708.514,5222.0,3.83,1.89
6869.01,6869,PC,763.9701133,8.20454,0.0022765,14.2212,200.19,3671.0,4.71,0.53
687.01,687,PC,36.2995129,2.2115007,3.169782,9.8445,42.4467,4253.9,4.57,0.617519
6870.01,6870,PC,6.6968572,3.89953,323.688,10.1341,320.806,6466.5,4.05,1.8
6871.01,6871,PC,12.4652143,2.51956,67.0792,8.9496,74.1676,5647.1,4.55,0.88
6872.01,6872,KP,11.0248821,2.46843,48.3251,12.3252,75.1703,3798.0,4.77,0.46
6873.01,6873,PC,18.8204255,3.5747237,32.1751474,8.6781,60.1874,5450.0,4.5378,0.868947
6874.01,6874,FP,2.668957,16.1018337,1087.3617796,12.1616,468.406,5983.3,4.3234,1.19683
6875.01,6875,PC,3.5245689,17.3489851,795.9648554,13.1378,753.865,6203.0,4.37189,1.17724
6876.01,6876,PC,15.1771428,2.80249,115.579,9.089871,140.69,6200.0,4.25,1.36
6877.01,6877,KP,33.5920255,9.88421,134.883,11.6575,246.599,5468.0,4.5,0.91
6878.01,6878,FP,2.0990836,4.13797,5728.08,10.1063,532.485,8853.0,4.18,2.0
6879.01,6879,PC,13.5853161,3.82513,156.928,10.4398,248.774,5854.0,4.15,1.43
688.01,688,FP,6.8787507,3.45801,266.78,8.5885,176.054,6636.0,3.99,1.98
6880.01,6880,PC,14.9166631,1.92053,81.9483,10.2919,115.933,5434.0,4.6,0.81
6881.01,6881,PC,1.9769396,15.8982,2535.55,12.7034,775.775,6440.5,4.12,1.65
6882.01,6882,FP,0.5666806,8.04611,1116.17,12.7726,733.941,5517.0,3.99,1.65
6883.01,6883,CP,,3.8324012,108.6208553,8.9797,93.7345,5657.0,4.35534,1.09993
6884.01,6884,PC,14.4217699,9.4489967,299.9460099,11.4834,562.376,6026.94,3.92106,1.91917
6885.01,6885,PC,11.6515287,11.0647635,60.177006,12.4434,329.485,5335.0,4.50186,0.891247
6886.01,6886,PC,4.8003341,5.5672157,84.5628503,12.7451,229.607,4664.59,4.60279,0.71163
6887.01,6887,PC,6.5883481,9.5170822,153.6630881,12.1938,526.024,6186.7,4.31682,1.24901
6888.01,6888,PC,19.9253903,10.8355197,143.5992933,10.6594,324.436,6213.0,4.11609,1.58437
6889.01,6889,PC,10.5465818,18.8533824,127.8592096,13.2247,661.309,5726.0,4.37006,1.0922101
689.01,689,FP,1.66402,7.65443,8754.73,10.7014,108.513,4841.3,4.71,0.78
6890.01,6890,PC,,6.5779189,0.6679202,11.0866,299.679,5964.0,4.27302,1.26252
6891.01,6891,PC,8.3106603,8.109016,92.061739,13.4184,517.159,5675.0,4.63371,0.802301
6892.01,6892,PC,17.8961832,11.0501866,91.586263,13.0658,720.54,5767.33,4.22267,1.30053
6893.01,6893,PC,,8.5614402,358.9407373,8.18933,167.253,6140.0,3.70561,2.5072899
6894.01,6894,PC,3.3706303,9.3830336,6.6189834,14.9046,73.8131,3133.0,5.02671,0.222121
6895.01,6895,FP,7.0469712,3.77076,125.316,10.4505,203.968,5940.0,,1.2
6896.01,6896,PC,19.7357748,3.5822698,56.5126178,10.6939,209.632,5985.0,4.44957,1.03501
6897.01,6897,PC,8.330174,13.52336,286.3765268,13.5242,987.789,5858.0,4.3,1.3273
6898.01,6898,PC,18.1070683,3.3584758,8.0547175,10.5941,57.17,4024.0,4.5752,0.677805
6899.01,6899,PC,2.8625937,1.1780056,465.8154756,9.3703,90.2461,5503.0,4.48743,0.930478
690.01,690,FP,3.64376,,2107.88,10.298,3500.23,5463.2,4.39,
6900.01,6900,PC,13.9223368,1.7196615,19.1604588,11.5872,121.118,4468.0,4.54813,0.737084
6901.01,6901,PC,3.2727859,1.4541092,121.4028186,10.61,79.6238,4550.0,4.62037,0.68788
6902.01,6902,PC,36.4358589,2.8743721,58.2895066,5.6801,34.0071,6597.0,4.28305,1.40426
6903.01,6903,APC,4.9676784,3.8407588,1216.4339161,8.7302,165.652,6971.2,4.22817,1.57506
6904.01,6904,PC,16.8267434,2.9646311,7.2034173,11.4353,80.8057,3944.0,4.62692,0.628984
6905.01,6905,PC,1083.5575987,13.8558129,1.6153271,10.4547,445.903,6002.0,3.68023,2.52105
6906.01,6906,PC,3.4770171,11.8571021,253.0737249,13.6336,514.449,5225.91,4.53759,0.84127
6907.01,6907,PC,3.3795099,10.862172,235.0109316,13.8213,531.164,5203.0,4.57695,0.799465
6908.01,6908,PC,3.7120776,5.11821,637.0950531,11.2167,265.784,5501.09,4.19961,1.29268
6909.01,6909,PC,4.4284676,7.976213,45.5373857,14.0865,299.837,3893.0,4.58525,0.680198
691.01,691,FP,6.9055862,4.752734,232.4514475,10.234,169.117,5846.0,4.4,1.07907
6910.01,6910,PC,2.514016,14.2727857,812.8711387,13.7111,773.896,5585.0,4.34946,1.10185
6911.01,6911,PC,16.2521679,2.7672,378.338,8.96016,219.07,6696.0,3.89,2.24
6912.01,6912,PC,7.63779,2.22751,85.4903,8.5627,99.7368,5924.0,4.24,1.31
6913.01,6913,PC,0.5843146,5.71748,2879.92,10.4371,278.382,6870.8,4.28,1.46
6914.01,6914,PC,9.3079811,18.225,404.641,11.926,403.421,6076.4,4.41,1.1
6915.01,6915,PC,2.4915545,5.46811,1164.51,10.5681,528.441,8013.0,4.13,1.98
6916.01,6916,PC,3.9155539,16.5322,887.712,12.8463,954.145,6285.0,4.11,1.62
6917.01,6917,PC,9.7716812,9.12933,370.095,13.2757,820.383,6518.8,4.23,1.47
6918.01,6918,PC,14.2308461,9.75869,149.441,12.292,525.307,5787.9,3.96,1.77
6919.01,6919,APC,0.7603078,14.9311,118.365,12.3552,138.924,4069.0,4.53,0.72
692.01,692,FA,1.03604,3.52761,21307.5,9.0188,481.966,9622.0,3.95,2.74
6920.01,6920,PC,3.6688102,9.85973,265.932,13.3268,684.507,5821.5,4.36,1.12
6921.01,6921,PC,25.714253,15.8297,45.1202,12.1157,232.791,5677.8,4.58,0.86
6922.01,6922,PC,5.0989519,7.74162,198.038,12.7166,652.737,6305.0,4.34,1.24
6923.01,6923,PC,6.7274903,11.3939,127.411,12.7155,377.68,5221.4,4.44,0.94
6924.01,6924,PC,91.9283414,9.22033,2.09153,12.24,468.308,6118.4,4.39,1.13
6925.01,6925,PC,5.9785287,13.9371,15.6338,14.8966,324.628,3674.0,4.66,0.59
6926.01,6926,PC,8.2864221,9.77567,368.205,12.1756,549.607,5643.0,3.95,1.76
6927.01,6927,PC,4.3427321,13.7163,53.9765,13.0985,628.904,5737.3,4.35,1.12
6928.01,6928,PC,3.8978437,13.8047,785.026,13.3511,803.501,6280.0,4.34,1.24
6929.01,6929,PC,719.5740937,10.9394,0.0051995,12.7026,267.625,4854.0,4.55,0.78
693.01,693,FA,,17.7255,,11.2248,114.765,4654.2,4.59,0.72
6930.01,6930,PC,7.2218817,13.5058,188.768,12.9171,672.359,6172.8,4.39,1.15
6931.01,6931,PC,2.2183625,11.9385,1682.8,12.8582,968.621,6307.0,3.98,1.89
6932.01,6932,PC,8.9533044,11.7455,530.449,13.1823,881.714,5808.0,4.12,1.46
